AT4G13720.1	fgenesh2_kg.7__2974__AT4G13720.1	90.135	223	3	1	3	206	2	224	8.53e-145	401
AT4G13720.2	fgenesh2_kg.7__2974__AT4G13720.1	90.135	223	3	1	16	219	2	224	2.10e-145	404
AT5G50110.1	Al_scaffold_0008_1358	95.673	208	9	0	85	292	1	208	1.57e-151	422
AT5G50110.2	Al_scaffold_0008_1358	95.673	208	9	0	1	208	1	208	1.25e-151	418
AT3G03305.1	fgenesh1_pm.C_scaffold_3000229	95.205	730	33	1	1	728	1	730	0.0	1422
AT5G66670.2	scaffold_803458.1	93.548	403	26	0	1	403	1	403	0.0	724
AT5G66670.4	scaffold_803458.1	93.548	403	26	0	1	403	1	403	0.0	724
AT5G66670.3	scaffold_803458.1	93.548	403	26	0	1	403	1	403	0.0	724
AT5G66670.1	scaffold_803458.1	93.548	403	26	0	1	403	1	403	0.0	724
AT2G38310.1	scaffold_402552.1	99.517	207	0	1	1	207	1	206	1.49e-151	418
AT2G26900.1	scaffold_400998.1	97.066	409	12	0	1	409	1	409	0.0	799
AT5G23000.1	Al_scaffold_0006_2171	88.822	331	34	3	1	329	1	330	0.0	531
AT1G66852.1	scaffold_201462.1	88.288	111	12	1	1	110	1	111	3.77e-69	202
AT1G69810.2	fgenesh1_pg.C_scaffold_2001315	91.515	330	21	4	1	329	59	382	0.0	529
AT1G69810.1	fgenesh1_pg.C_scaffold_2001315	91.495	388	26	4	1	387	1	382	0.0	633
AT1G72450.2	fgenesh2_kg.2__1509__AT1G72450.1	85.577	208	20	4	2	202	3	207	1.49e-123	350
AT1G72450.1	fgenesh2_kg.2__1509__AT1G72450.1	87.273	275	25	4	2	269	3	274	7.69e-173	477
AT5G03560.3	Al_scaffold_0006_265	83.747	363	36	3	1	363	1	340	0.0	561
AT5G03560.4	Al_scaffold_0006_265	83.747	363	36	3	1	363	1	340	0.0	561
AT5G03560.1	Al_scaffold_0006_265	95.035	141	7	0	101	241	338	478	4.95e-96	288
AT5G03560.1	Al_scaffold_0006_265	82.692	104	12	1	1	104	1	98	5.09e-40	143
AT5G03560.2	Al_scaffold_0006_265	83.747	363	36	3	1	363	1	340	0.0	561
AT4G27340.3	fgenesh2_kg.7__1498__AT4G27340.1	91.822	428	33	1	1	428	1	426	0.0	799
AT4G27340.2	fgenesh2_kg.7__1498__AT4G27340.1	93.509	570	35	1	1	570	1	568	0.0	1089
AT4G27340.1	fgenesh2_kg.7__1498__AT4G27340.1	93.861	619	36	1	1	619	1	617	0.0	1184
AT1G76280.4	fgenesh1_pg.C_scaffold_2001899	91.680	637	48	1	1	637	1	632	0.0	1217
AT1G76280.2	fgenesh1_pg.C_scaffold_2001899	90.490	694	57	2	1	690	1	689	0.0	1298
AT1G76280.5	fgenesh1_pg.C_scaffold_2001899	92.919	805	52	1	1	805	1	800	0.0	1558
AT1G76280.3	fgenesh1_pg.C_scaffold_2001899	92.422	805	52	2	1	801	1	800	0.0	1542
AT1G76280.1	fgenesh1_pg.C_scaffold_2001899	89.193	805	50	2	1	773	1	800	0.0	1476
AT3G03272.1	fgenesh2_kg.3__276__AT3G03272.1	95.238	84	4	0	37	120	43	126	2.98e-55	167
AT3G28960.1	fgenesh1_pg.C_scaffold_5000662	96.296	405	15	0	1	405	1	405	0.0	781
AT3G28960.4	fgenesh1_pg.C_scaffold_5000662	96.429	336	12	0	1	336	70	405	0.0	662
AT3G28960.3	fgenesh1_pg.C_scaffold_5000662	96.296	405	15	0	1	405	1	405	0.0	781
AT3G28960.2	fgenesh1_pg.C_scaffold_5000662	96.296	405	15	0	1	405	1	405	0.0	781
AT3G28960.5	fgenesh1_pg.C_scaffold_5000662	96.296	405	15	0	1	405	1	405	0.0	781
AT1G65630.1	fgenesh1_pm.C_scaffold_2000634	71.731	566	119	4	3	552	4	544	0.0	798
AT3G10210.1	scaffold_301167.1	95.359	237	11	0	1	237	1	237	1.25e-161	446
AT4G27830.2	fgenesh2_kg.7__1432__AT4G27830.1	94.048	420	25	0	1	420	86	505	0.0	801
AT4G27830.1	fgenesh2_kg.7__1432__AT4G27830.1	92.717	508	34	1	1	508	1	505	0.0	937
AT1G71390.2	fgenesh2_kg.2__1400__AT1G71390.1	86.369	785	89	2	6	789	1	768	0.0	1315
AT1G71390.1	fgenesh2_kg.2__1400__AT1G71390.1	86.369	785	89	2	1	784	1	768	0.0	1314
AT5G46260.1	fgenesh2_kg.8__162__AT5G46260.1	86.195	1159	151	8	1	1157	1	1152	0.0	2014
AT2G32710.2	Al_scaffold_0004_1732	77.627	295	40	6	1	286	1	278	1.07e-134	382
AT2G32710.1	Al_scaffold_0004_1732	78.644	295	40	5	1	289	1	278	3.93e-139	393
AT5G27680.2	fgenesh2_kg.6__2694__AT5G27680.1	92.424	858	62	2	1	858	1	855	0.0	1564
AT5G27680.3	fgenesh2_kg.6__2694__AT5G27680.1	92.424	858	62	2	1	858	1	855	0.0	1564
AT5G27680.5	fgenesh2_kg.6__2694__AT5G27680.1	94.093	728	41	1	1	728	130	855	0.0	1354
AT5G27680.4	fgenesh2_kg.6__2694__AT5G27680.1	92.424	858	62	2	1	858	1	855	0.0	1564
AT5G27680.1	fgenesh2_kg.6__2694__AT5G27680.1	92.424	858	62	2	1	858	1	855	0.0	1564
AT5G27680.6	fgenesh2_kg.6__2694__AT5G27680.1	89.394	858	61	3	1	831	1	855	0.0	1493
AT4G19380.1	scaffold_702470.1	92.149	726	56	1	1	726	1	725	0.0	1360
AT4G19380.2	scaffold_702470.1	92.149	726	56	1	43	768	1	725	0.0	1363
AT5G61960.2	scaffold_802845.1	94.956	912	36	2	1	911	1	903	0.0	1690
AT5G61960.10	scaffold_802845.1	94.956	912	36	2	1	911	1	903	0.0	1690
AT5G61960.5	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT5G61960.9	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT5G61960.6	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT5G61960.11	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT5G61960.1	scaffold_802845.1	94.956	912	36	2	1	911	1	903	0.0	1690
AT5G61960.3	scaffold_802845.1	94.956	912	36	2	1	911	1	903	0.0	1690
AT5G61960.8	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT5G61960.4	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT5G61960.7	scaffold_802845.1	94.912	904	36	2	2	904	9	903	0.0	1674
AT4G29180.2	Al_scaffold_0005_1418	42.408	922	462	21	8	913	11	879	0.0	652
AT4G29180.1	Al_scaffold_0005_1418	41.323	922	470	21	8	911	11	879	0.0	644
AT4G29180.3	Al_scaffold_0005_1418	42.299	922	460	22	8	910	11	879	0.0	652
AT3G09680.1	fgenesh2_kg.6__206__AT5G02960.1	95.775	142	6	0	1	142	1	142	6.66e-96	272
AT1G56233.1	scaffold_703511.1	45.161	93	44	3	1	87	1	92	2.15e-13	59.7
AT1G15210.1	fgenesh2_kg.1__1667__AT1G15210.1	98.478	1445	19	1	1	1442	1	1445	0.0	2944
AT3G63470.1	fgenesh2_kg.5__2849__AT3G63470.1	97.817	504	9	1	1	502	1	504	0.0	1022
AT2G16970.1	fgenesh2_kg.3__3281__AT2G16980.2	80.548	365	67	3	1	364	1	362	0.0	569
AT2G16970.8	fgenesh2_kg.3__3281__AT2G16980.2	80.548	365	67	3	1	364	1	362	0.0	569
AT2G16970.6	fgenesh2_kg.3__3281__AT2G16980.2	81.365	381	67	3	1	380	1	378	0.0	603
AT2G16970.3	fgenesh2_kg.3__3281__AT2G16980.2	78.538	424	87	3	1	423	1	421	0.0	649
AT2G16970.7	fgenesh2_kg.3__3281__AT2G16980.2	81.127	408	73	3	1	407	1	405	0.0	648
AT2G16970.4	fgenesh2_kg.3__3281__AT2G16980.2	81.127	408	73	3	1	407	1	405	0.0	648
AT2G16970.2	fgenesh2_kg.3__3281__AT2G16980.2	80.303	462	86	4	1	460	1	459	0.0	723
AT2G16970.5	Al_scaffold_0003_3648	56.724	409	84	5	1	316	1	409	4.62e-148	423
AT1G15250.1	scaffold_101710.1	97.917	96	1	1	1	95	1	96	7.17e-63	185
AT1G15250.2	scaffold_101710.1	97.917	96	1	1	1	95	1	96	7.17e-63	185
AT1G79700.2	fgenesh2_kg.2__2276__AT1G79700.2	90.096	313	22	2	1	313	1	304	0.0	527
AT1G79700.3	fgenesh2_kg.2__2276__AT1G79700.2	89.912	228	14	2	10	237	86	304	1.65e-131	372
AT1G79700.1	fgenesh2_kg.2__2276__AT1G79700.2	86.901	313	22	3	1	303	1	304	7.75e-180	498
AT1G79700.4	fgenesh2_kg.2__2276__AT1G79700.2	90.265	226	13	2	6	231	88	304	7.37e-130	368
AT2G46620.1	fgenesh1_pg.C_scaffold_4002814	91.787	207	16	1	286	491	165	371	4.38e-125	369
AT2G46620.1	fgenesh1_pg.C_scaffold_4002814	92.697	178	12	1	1	178	1	177	1.62e-114	342
AT3G46920.1	fgenesh2_kg.5__1063__AT3G46920.1	85.103	1121	118	8	1	1089	65	1168	0.0	1905
AT3G46920.2	fgenesh2_kg.5__1063__AT3G46920.1	84.920	1187	128	9	1	1155	1	1168	0.0	2006
AT2G43750.2	scaffold_403279.1	98.980	392	4	0	1	392	1	392	0.0	785
AT2G43750.1	scaffold_403279.1	98.980	392	4	0	1	392	1	392	0.0	785
AT2G24490.2	scaffold_400487.1	96.416	279	10	0	1	279	1	279	0.0	558
AT2G24490.1	scaffold_400487.1	96.416	279	10	0	1	279	1	279	0.0	558
AT3G57080.1	scaffold_502871.1	89.640	222	23	0	1	222	1	222	3.96e-151	418
AT3G13820.1	scaffold_301604.1	81.141	403	65	3	1	396	1	399	0.0	654
AT2G15080.2	fgenesh2_kg.3__558__AT3G05660.1	63.185	766	265	7	202	966	105	854	0.0	880
AT2G15080.2	fgenesh2_kg.3__558__AT3G05660.1	32.620	187	81	3	106	249	592	776	4.79e-16	82.8
AT2G15080.2	fgenesh2_kg.3__558__AT3G05660.1	42.222	90	47	1	88	177	692	776	1.33e-11	68.6
AT2G15080.1	fgenesh2_kg.3__558__AT3G05660.1	63.185	766	265	7	202	966	105	854	0.0	880
AT2G15080.1	fgenesh2_kg.3__558__AT3G05660.1	32.620	187	81	3	106	249	592	776	4.79e-16	82.8
AT2G15080.1	fgenesh2_kg.3__558__AT3G05660.1	42.222	90	47	1	88	177	692	776	1.33e-11	68.6
AT1G73360.1	fgenesh1_pm.C_scaffold_5002090	44.113	705	362	14	31	713	112	806	0.0	570
AT1G16360.1	fgenesh2_kg.1__1786__AT1G16360.1	95.482	332	15	0	5	336	1	332	0.0	652
AT1G16360.4	fgenesh2_kg.1__1786__AT1G16360.1	94.620	316	17	0	5	320	1	316	0.0	615
AT1G16360.5	fgenesh2_kg.1__1786__AT1G16360.1	92.694	219	16	0	5	223	1	219	3.55e-151	423
AT1G16360.3	fgenesh2_kg.1__1786__AT1G16360.1	92.694	219	16	0	5	223	1	219	3.55e-151	423
AT1G16360.2	fgenesh2_kg.1__1786__AT1G16360.1	96.250	320	12	0	31	350	13	332	0.0	639
AT1G10225.1	Al_scaffold_0001_997	65.385	104	36	0	4	107	149	252	1.23e-47	152
AT3G49770.1	Al_scaffold_0005_1822	73.469	147	39	0	38	184	149	295	1.35e-73	224
AT4G31660.1	fgenesh1_pm.C_scaffold_7000788	75.745	235	45	3	1	223	1	235	2.34e-121	350
AT1G26670.1	fgenesh2_kg.1__2693__AT1G26670.1	97.297	222	6	0	1	222	1	222	4.79e-158	436
AT1G52200.1	scaffold_105013.1	86.316	190	24	1	1	190	1	188	1.12e-122	343
AT1G52200.2	scaffold_105013.1	83.237	173	26	1	1	170	1	173	2.87e-106	302
AT1G57800.2	fgenesh1_pg.C_scaffold_2000625	80.386	673	106	4	1	664	1	656	0.0	1093
AT1G57800.1	fgenesh1_pg.C_scaffold_2000625	80.089	673	104	5	1	660	1	656	0.0	1082
AT4G23200.1	Al_scaffold_0006_3320	54.925	670	283	6	1	659	7	668	0.0	732
AT4G23200.2	Al_scaffold_0006_3320	53.516	512	220	5	1	502	7	510	0.0	538
AT1G69460.1	scaffold_201802.1	97.664	214	5	0	1	214	1	214	8.52e-160	439
AT1G04310.2	Al_scaffold_0001_353	93.643	645	36	3	1	644	1	641	0.0	1185
AT1G04310.1	Al_scaffold_0001_353	93.643	645	36	3	1	644	1	641	0.0	1185
AT1G08080.1	fgenesh1_pg.C_scaffold_1000662	94.545	275	15	0	1	275	1	275	0.0	526
AT2G37678.1	fgenesh2_kg.4__1827__AT2G37678.1	92.271	207	9	4	1	202	1	205	2.46e-126	354
AT2G37678.2	fgenesh2_kg.4__1827__AT2G37678.1	91.713	181	8	4	1	176	1	179	3.68e-106	302
AT3G56070.2	scaffold_502745.1	94.886	176	9	0	1	176	1	176	2.25e-124	347
AT3G56070.1	scaffold_502745.1	94.886	176	9	0	1	176	1	176	2.25e-124	347
AT5G06020.1	scaffold_303799.1	62.914	151	55	1	1	151	1	150	9.96e-67	199
AT1G75550.2	fgenesh2_kg.2__1832__AT1G75550.1	86.503	163	16	1	1	157	1	163	2.31e-42	139
AT1G75550.1	fgenesh2_kg.2__1832__AT1G75550.1	92.814	167	12	0	1	167	1	167	3.23e-58	179
AT1G71890.1	fgenesh2_kg.2__1445__AT1G71890.1	93.555	512	32	1	1	512	1	511	0.0	942
AT1G05430.1	fgenesh2_kg.1__498__AT1G05430.1	90.335	269	26	0	1	269	1	269	0.0	501
AT4G29810.3	fgenesh2_kg.7__1210__AT4G29810.2	97.904	334	7	0	1	334	1	334	0.0	672
AT4G29810.1	fgenesh2_kg.7__1210__AT4G29810.2	96.237	372	5	1	1	363	1	372	0.0	730
AT4G29810.2	fgenesh2_kg.7__1210__AT4G29810.2	98.118	372	7	0	1	372	1	372	0.0	752
AT3G02780.1	fgenesh2_kg.3__221__AT3G02780.1	96.831	284	8	1	1	284	1	283	0.0	565
AT3G02780.2	fgenesh2_kg.3__221__AT3G02780.1	95.413	218	10	0	20	237	66	283	4.01e-156	434
AT4G26560.1	fgenesh2_kg.7__1584__AT4G26570.2	70.408	196	41	3	23	214	48	230	5.27e-93	271
AT1G80870.1	fgenesh2_kg.2__2287__AT1G80870.1	92.011	701	44	5	1	692	1	698	0.0	1256
AT4G23670.1	scaffold_701972.1	89.404	151	16	0	1	151	1	151	2.84e-102	289
AT2G46225.3	fgenesh2_kg.4__2830__AT2G46225.1	92.282	298	11	1	1	286	1	298	0.0	566
AT2G46225.2	fgenesh2_kg.4__2830__AT2G46225.1	87.234	329	11	1	1	329	1	298	0.0	586
AT2G46225.1	fgenesh2_kg.4__2830__AT2G46225.1	96.309	298	11	0	1	298	1	298	0.0	600
AT5G18730.1	scaffold_601949.1	80.076	527	69	3	2	528	82	572	0.0	838
AT5G67570.1	scaffold_803344.1	95.861	604	25	0	1	604	1	604	0.0	1184
AT1G75310.1	fgenesh1_pm.C_scaffold_2001495	85.869	1479	134	10	1	1448	1	1435	0.0	2414
AT1G75310.2	fgenesh1_pm.C_scaffold_2001495	85.628	1482	135	12	1	1451	1	1435	0.0	2405
AT2G27700.2	Al_scaffold_0004_1220	83.368	481	56	5	1	479	1	459	0.0	789
AT2G27700.1	Al_scaffold_0004_1220	83.542	480	56	4	1	478	1	459	0.0	793
AT1G02010.4	fgenesh2_kg.1__28__AT1G02010.1	93.599	703	5	3	1	703	1	663	0.0	1343
AT1G02010.6	fgenesh2_kg.1__28__AT1G02010.1	97.519	524	5	1	1	524	148	663	0.0	1063
AT1G02010.1	fgenesh2_kg.1__28__AT1G02010.1	97.771	673	5	2	1	673	1	663	0.0	1359
AT1G02010.5	fgenesh2_kg.1__28__AT1G02010.1	97.972	641	5	1	1	641	31	663	0.0	1302
AT1G02010.2	fgenesh2_kg.1__28__AT1G02010.1	98.045	665	6	2	1	660	1	663	0.0	1346
AT1G02010.3	fgenesh2_kg.1__28__AT1G02010.1	98.801	584	5	1	1	584	1	582	0.0	1196
AT1G47900.1	fgenesh1_pg.C_scaffold_1003478	93.762	1058	62	1	1	1054	1	1058	0.0	1950
AT1G47900.3	fgenesh1_pg.C_scaffold_1003478	93.762	1058	62	1	1	1054	1	1058	0.0	1950
AT1G47900.2	fgenesh1_pg.C_scaffold_1003478	93.573	1058	62	2	1	1052	1	1058	0.0	1940
AT5G57625.1	fgenesh2_kg.8__1675__AT5G57625.1	95.652	207	9	0	1	207	1	207	2.49e-139	387
AT4G02725.1	fgenesh2_kg.6__3418__AT4G02725.1	92.121	165	13	0	1	165	1	165	1.83e-111	313
AT4G02725.2	fgenesh2_kg.6__3418__AT4G02725.1	91.304	138	12	0	1	138	1	138	2.53e-91	261
AT1G14315.2	Al_scaffold_0005_616	37.349	332	121	13	3	258	25	345	3.32e-44	158
AT1G14315.1	Al_scaffold_0004_826	49.268	205	81	8	1	192	176	370	3.36e-50	166
AT5G66440.1	fgenesh2_kg.8__2778__AT5G66440.1	86.770	257	27	4	1	250	1	257	1.23e-128	364
AT4G35440.2	Al_scaffold_0007_512	95.435	701	27	2	1	696	1	701	0.0	1304
AT4G35440.1	Al_scaffold_0007_512	95.238	714	29	2	1	709	1	714	0.0	1326
AT3G52460.1	scaffold_502316.1	89.667	300	26	2	1	300	1	295	1.67e-177	491
AT4G26240.1	scaffold_701680.1	95.960	198	8	0	1	198	1	198	4.14e-132	368
AT3G55380.2	scaffold_502660.1	81.095	201	4	1	1	201	1	167	1.04e-107	305
AT3G55380.1	scaffold_502660.1	98.802	167	2	0	1	167	1	167	9.83e-125	347
AT2G16953.1	scaffold_303989.1	54.945	91	13	2	1	63	715	805	5.41e-21	84.0
AT2G22320.1	fgenesh1_pg.C_scaffold_4000135	83.962	106	17	0	6	111	1	106	3.75e-48	149
AT1G26760.1	Al_scaffold_0001_2624	93.578	545	35	0	1	545	432	976	0.0	975
AT1G05250.1	Al_scaffold_0001_457	82.209	326	52	2	1	325	1	321	0.0	515
AT3G44560.1	fgenesh2_kg.5__860__AT3G44560.1	89.718	496	40	1	1	496	1	485	0.0	907
AT3G44560.2	fgenesh2_kg.5__860__AT3G44560.1	89.776	401	30	1	1	401	1	390	0.0	732
AT3G44560.3	fgenesh2_kg.5__860__AT3G44560.1	89.616	443	35	1	1	443	1	432	0.0	807
AT1G67260.3	fgenesh1_pg.C_scaffold_2001059	78.994	338	61	4	16	350	13	343	2.06e-173	485
AT1G67260.2	fgenesh1_pg.C_scaffold_2001059	78.994	338	61	4	16	350	13	343	2.06e-173	485
AT1G67260.1	fgenesh1_pg.C_scaffold_2001059	78.932	337	61	4	16	349	13	342	2.58e-172	483
AT4G31950.1	scaffold_701006.1	86.832	524	57	2	1	512	1	524	0.0	932
AT5G51680.1	scaffold_801598.1	95.044	343	17	0	1	343	1	343	2.26e-177	494
AT4G10925.1	scaffold_603462.1	94.397	232	12	1	1	231	1	232	4.49e-168	462
AT4G10925.5	scaffold_603462.1	94.397	232	12	1	1	231	1	232	4.49e-168	462
AT4G10925.4	scaffold_603462.1	94.397	232	12	1	1	231	1	232	4.49e-168	462
AT4G10925.2	scaffold_603462.1	94.397	232	12	1	1	231	1	232	4.49e-168	462
AT4G10925.3	scaffold_603462.1	94.397	232	12	1	1	231	1	232	4.49e-168	462
AT3G56520.1	fgenesh1_pm.C_scaffold_5001708	87.349	166	20	1	1	166	1	165	2.92e-109	308
AT1G24575.1	fgenesh2_kg.1__2844__AT1G24575.1	95.714	70	3	0	19	88	20	89	1.63e-42	133
AT4G31690.1	scaffold_701042.1	67.958	284	78	3	1	271	1	284	4.37e-127	374
AT4G31690.1	scaffold_701042.1	24.554	224	135	11	29	243	169	367	1.55e-08	55.1
AT1G12790.1	fgenesh2_kg.1__1386__AT1G12790.1	94.800	250	13	0	1	250	1	250	9.48e-177	485
AT4G34640.1	scaffold_700663.1	96.577	409	14	0	1	409	1	409	0.0	833
AT4G34640.2	scaffold_700663.1	95.930	344	14	0	11	354	66	409	0.0	696
AT4G03340.2	fgenesh1_pg.C_scaffold_6003094	88.864	449	26	2	1	425	1	449	0.0	818
AT4G03340.1	fgenesh1_pg.C_scaffold_6003094	93.987	449	26	1	1	448	1	449	0.0	879
AT2G37260.1	fgenesh2_kg.4__1778__AT2G37260.1	92.644	435	24	3	1	429	1	433	0.0	800
AT2G37260.2	fgenesh2_kg.4__1778__AT2G37260.1	93.220	354	14	4	2	347	82	433	0.0	665
AT2G37260.3	fgenesh2_kg.4__1778__AT2G37260.1	93.785	354	14	3	2	349	82	433	0.0	675
AT5G54610.1	scaffold_601579.1	35.244	349	187	8	106	425	1	339	2.34e-57	192
AT3G27970.1	Al_scaffold_0005_684	98.039	357	7	0	1	357	1	357	0.0	738
AT4G13550.1	fgenesh2_kg.7__2994__AT4G13550.1	84.495	832	70	6	1	822	1	783	0.0	1361
AT4G13550.3	fgenesh2_kg.7__2994__AT4G13550.1	82.479	839	56	5	1	829	1	758	0.0	1333
AT4G13550.2	fgenesh2_kg.7__2994__AT4G13550.1	82.986	864	56	5	1	854	1	783	0.0	1381
AT1G04850.1	fgenesh2_kg.1__423__AT1G04850.1	98.063	413	8	0	1	413	1	413	0.0	822
AT1G04850.2	fgenesh2_kg.1__423__AT1G04850.1	98.765	324	4	0	1	324	90	413	0.0	642
AT5G20560.1	fgenesh2_kg.6__2093__AT5G20560.1	80.539	334	40	2	3	336	2	310	0.0	525
AT3G17420.1	fgenesh2_kg.3__1919__AT3G17420.1	97.430	467	12	0	1	467	1	467	0.0	942
AT3G08780.1	fgenesh2_kg.3__881__AT3G08780.1	94.249	313	17	1	1	313	1	312	0.0	588
